date,id,text,username,like_count,displayname,lang,sentimen,year
2021-12-31 12:33:41+00:00,1476894325426507777,UPP Kab.Bantaeng melaksanakan giat pengamanan &amp; pendampingan vaksin covid-19 di desa pa'bentengang kec.eremerasa Sekaligus sosialisasi sapu bersih pungutan liar...ðï¸ðï¸ðï¸ https://t.co/uuxSNf9q2P,suryo45779516,0,suryo,in,positif,2021
2021-12-31 12:33:18+00:00,1476894231889420289,UPP Kab.Bantaeng melaksanakan giat pengamanan &amp; pendampingan vaksin covid-19 di desa bonto tallasa kec.uluere Sekaligus sosialisasi sapu bersih pungutan liar...ðï¸ðï¸ðï¸ https://t.co/iFxiHHoPVh,suryo45779516,0,suryo,in,positif,2021
2021-12-31 12:29:25+00:00,1476893254650007554,Indonesia punya stok vaksin covid-19 3 bulan kedepan https://t.co/yX6WxeGAut,MahendraXY,0,Mahendra,in,netral,2021
2021-12-31 12:28:02+00:00,1476892903167328258,"thx 2021.
sempet bbrp kali keluar kota, ketemu bnyak orang2 baru di tempat magang, jejepangan, KKN. Axie Infinity, Crypto, Covid, Vaksin, Euro 2020, AFF 2020.
well, Alhamdulillah.",bukanbekicot_,0,Alvin Oktavialdi,in,positif,2021
2021-12-31 12:20:12+00:00,1476890935128563712,"@Aldebuncin Membekas di ingatan.  Tahun yg bikin daku bilang WOW.. Kehilangan papa mama karna covid..inget ya guys covid masih ada jangan abai... Segera vaksin,",its_Rasidah,9,Rasidah Arifin,in,negatif,2021
2021-12-31 12:15:42+00:00,1476889799164235778,"@missuvfe @AREAJULID maaf mjb, beneran dapet segitu? waah suamiku hampir tiap hari ngurusin vaksin covid engga dapet segede itu yaak ð¤­ð¤­ðð",winterlovestory,19,nadia,in,negatif,2021
2021-12-31 12:01:46+00:00,1476886293925740562,"Pemerintah akan memulai tambahan dosis (booster) vaksin Covid-19 pada 12 Januari 2022 mendatang. Kelompok masyarakat lanjut usia akan menjadi sasaran awal suntikan ketiga ini.
 https://t.co/DgMJFyF2Z1",KATADATAcoid,1,Katadata.co.id,in,netral,2021
2021-12-31 11:59:09+00:00,1476885636908863491,"Menko Airlangga Gencarkan Vaksin Covid-19 untuk Anak-Anak, Bikin Siswa Lebih Percaya Diri

""Setelah di vaksin senang juga dapat hadiah, terus jadi lebih percaya diri gitu ke sekolah,"" kata Abfizar, salah satu penerima program vaksin anak. https://t.co/Tq9cW7Y4uU",giewhydi,1,Gie Wahyudi,in,positif,2021
2021-12-31 11:58:58+00:00,1476885590356361216,@L_MarshaJKT48 Syukurlah vaksin covid-19 sudah ditemukan. Dan hasilnya efektif menurunkan jumlah kasus khususnya di Indonesia. Moga di 2022 begitu juga dek Marsha.,Faitoshi_Faisal,0,Faisal Ahmad Rusdy,in,positif,2021
2021-12-31 11:55:01+00:00,1476884595169587201,"Joki Vaksin Covid-19 Mengaku Gantikan Penerima Vaksin 17 Kali, Polisi: Ditetapkan Jadi Tersangka

https://t.co/ZSb6xUVEeO",batamline,0,Batamline.com,in,netral,2021
2021-12-31 11:43:32+00:00,1476881707630354435,"Rangkuman Covid: Booster Vaksin Ilegal di Surabaya, RI Super-Immunity https://t.co/WRPKbef9BM",CNNIndonesia,6,CNN Indonesia,in,negatif,2021
2021-12-31 11:42:06+00:00,1476881343325696001,"Mengaku jadi Joki Vaksin Covid-19 Untuk 14 Orang, Abdul Rahim Jadi Tersangka. https://t.co/ebvEYZs4KP",demokrasicoid,1,DEMOKRASI News,in,netral,2021
2021-12-31 11:38:32+00:00,1476880447627939840,"Menteri Luar Negeri @Menlu_RI menyatakan Indonesia telah mengantongi lebih dari 100 jutaÂ vaksin covid-19Â untuk tiga bulan ke depan. Karena bergerak awal dan bersama dan karena tim kita cukup solid, dari segi vaksin kita tidak kekurangan sampai saat ini. https://t.co/Ys9d6CDMBS",arjunowis,2,Arjuno Wishesa,in,positif,2021
2021-12-31 11:31:48+00:00,1476878751354867718,"@humas_restuban Semua Vaksin Covid-19 sama tidak perlu pilih-pilih, semua untuk meningkatkan imunitas terhadap Virus Corona

#NataruWaspadaCovid
Antisipasi Lonjakan Omicron

@DivHumas_Polri
@HumasPoldaJatim
@polisi_jatim
@humas_restuban
@PolsekSenori",PolsekSenori,1,Polsek Senori,in,netral,2021
2021-12-31 11:31:28+00:00,1476878670543212548,"@humas_restuban Semua Vaksin Covid-19 sama tidak perlu pilih-pilih, semua untuk meningkatkan imunitas terhadap Virus Corona

#NataruWaspadaCovid
Antisipasi Lonjakan Omicron

@DivHumas_Polri
@HumasPoldaJatim
@polisi_jatim
@humas_restuban
@PolsekSenori",PolsekSenori,0,Polsek Senori,in,netral,2021
2021-12-31 11:30:58+00:00,1476878543837536257,"@humas_restuban Semua Vaksin Covid-19 sama tidak perlu pilih-pilih, semua untuk meningkatkan imunitas terhadap Virus Corona

#NataruWaspadaCovid
Antisipasi Lonjakan Omicron

@DivHumas_Polri
@HumasPoldaJatim
@polisi_jatim
@humas_restuban
@PolsekSenori",PolsekSenori,0,Polsek Senori,in,netral,2021
2021-12-31 11:27:20+00:00,1476877630578196480,"recap 2021
januari: sembuh dr covid
februari: pindah sekolah
maret: stress ngejar tugas yg ketinggalan
april: ramadhan yg sgt menyenangkan
mei: byk bgt acara keluarga
juni: vaksin dosis ke 1
juli: gamon
agustus: ditinggal sahabat masuk pesantren",haluw0rld,0,ismi,in,positif,2021
2021-12-31 11:24:29+00:00,1476876911527739417,"Si Kecil sudah suntuk vaksin COVID-19, Bunda? Jangan lupa untuk segera cek dan download sertifikatnya di PeduliLindungi ya. Berikut cara cek dan download-nya. https://t.co/AyK4oJ9pYM",haibundacom,1,haibunda,in,negatif,2021
2021-12-31 11:18:57+00:00,1476875519949885443,"Terakhir adalah penelusuran terpopuler secara umum, dan listnya adalah:

1. Piala Eropa
2. Olimpiade Tokyo
3. BTS Meal
4. Vaksin COVID-19
5. Pencegahan COVID-19

Wah, ternyata 5 hal ini yang paling banyak bikin penasaran orang Indonesia selama setahun!",cfds_ugm,0,CfDS UGM,in,positif,2021
2021-12-31 11:17:26+00:00,1476875139396653057,UPP Kab.Bantaeng melaksanakan giat pengamanan &amp; pendampingan vaksin covid-19 di desa pa'bentengang kec.eremerasa Sekaligus sosialisasi sapu bersih pungutan liar...ðï¸ðï¸ðï¸ https://t.co/sle7TLzSgg,sunarko191,0,sunarko19,in,positif,2021
2021-12-31 11:16:33+00:00,1476874914497843201,"Bingung bgt, bpkku termasuk yg nd percaya covid dan anti vaksin smpe aku sma mamaku di larang buat vaksin. Tp aku udh vaksin tnpa kasi tau beliau. Trus td tbtb di tlpon ""awas km vaksin"" tpi aku jawab ""nda"" trus dia blg lgi ""nnti km bohongi bapak"". Yaallah aku barusan bohong:"")))",ceritarunyam,0,kapucinow,in,negatif,2021
2021-12-31 11:02:03+00:00,1476871266044813314,"Satuan Lalu Lintas Polres Parigi Moutong Polda Sulawesi Tengah Mengucapkan Selamat Tahun Baru 2022

Tetap Tertib Berlalu Lintas, Patuhi Protokol Kesehatan dan Segera Vaksin Covid-19 https://t.co/HZ0vgwv4HR",SatlantasParimo,0,satlantaspolresparimo,in,positif,2021
2021-12-31 11:01:02+00:00,1476871010225831941,"10 Vaksin Covid-19 Yang Sudah Dapatkan Izin Penggunaan Darurat Dari BPOM

#NataruWaspadaCovid
Antisipasi Lonjakan Omicron https://t.co/tQUMM2H8rm",BaratBangkinang,0,PolsekBangkinangBarat,in,netral,2021
2021-12-31 11:00:34+00:00,1476870894165192705,"Kerja Sama Antar Negara Menguntungkan Indonesia, Kemenkes: Anggaran Vaksin Covid-19 Tersisa Rp13 triliun https://t.co/47f8XFCVGS",PRDepok,0,Pikiran Rakyat Depok,in,netral,2021
2021-12-31 10:56:21+00:00,1476869833643872258,"2021 tahun full covid, full vaksin 2 kali plus pelengkap covidnya ð",juanto23,0,Juanto putratama,in,positif,2021
2021-12-31 10:56:06+00:00,1476869770397904897,"Vaksin Terbukti Efektif Ringankan Gejala Covid-19 Varian Omicron? Ini Kata Ahli
#Vaksin #Omicron  https://t.co/qjXQGqXkKF",medianekita,0,medianekita.com,in,positif,2021
2021-12-31 10:53:15+00:00,1476869050315591681,"@blogdokter Dan seperti amnesia...
Setelah badai berlalu...
Banyak orang yang kini dengan jumawa seolahÂ² badai Covid tidak pernah terjadi..
Mengatakan seolah pandemi tidak pernah ada...
Atau mengatakan Covid itu tidak berbahaya....
Bahkan memfitnah banyak orang sebagai sales Vaksin...",Kibar_S,1,Kibar_S,in,positif,2021
2021-12-31 10:50:45+00:00,1476868423971790848,"@najwaarosli Aku nak,sebab aku anggap benda ni macam vaksin masa baby. Even vaksin baby pun 2 3 kali cucuk, itu penyakit/vaksin yg dah lama dikaji &amp; takde variant baru. Kalau covid-19 ni penyakit baru &amp; still evolving. Cuma aku nak gap between dose akan makin besar. Maybe once a year or more?",hazirahfarhanah,1,Zira,in,positif,2021
2021-12-31 10:34:04+00:00,1476864226190893075,"Sobat Polri, yuk kita simak  adalah daftar vaksin Covid-19 yang sudah mendapatkan izin penggunaan darurat dari BPOM!

#NataruWaspadaCovid
Antisipasi Lonjakan Omicron https://t.co/2ovBQK5ACK",KaurSelatan,0,Polsek Kaur Selatan,in,netral,2021
2021-12-31 10:32:43+00:00,1476863883889426436,"- oh iya lupa, td kan sempet tak kasi tau klo d perumahan ada petugas satgas. Nah d perumahanku alhamdulillah mereka cukup concern sama covid. Saling bantu membantu buat info vaksin, bantu untuk isoman apabila ada warga terjangkit dan penyiraman desinfektan. Respect ! https://t.co/cfthIcsVxt",KudakKadek95,1,Kadek Ryan Renaldy I,in,netral,2021
2021-12-31 10:32:30+00:00,1476863829955031040,Webinar Pahlawan Vaksin Hari Ketiga: Kolaborasi Melawan Covid-19 https://t.co/NbCMdkS4ol,rsaupwr,0,rsaupwr,in,netral,2021
2021-12-31 10:25:49+00:00,1476862147749502977,"Menlu Retno menyebut Indonesia punya stok vaksin Covid-19 lebih dari 100 juta vaksin untuk stok  3 bulan ke depan

@jokowi #IndonesiaMaju https://t.co/0oNKoOQSCx",woro_woroo2,0,Woro Woro2,in,positif,2021
2021-12-31 10:24:30+00:00,1476861815686459395,"Indonesia punya stok vaksin Covid-19 3 bulan ke depan kata Menlu Retno Marsudi

@jokowi #IndonesiaMaju https://t.co/LjMN2gNTW0",sing_ayudewe,0,singayudewe,in,netral,2021
2021-12-31 10:23:25+00:00,1476861545074229248,"Menlu Retno menyebut Indonesia punya stok vaksin Covid-19 3 bulan ke depan

@jokowi #IndonesiaMaju https://t.co/zoextaSG11",kakworo,0,KaWe,in,negatif,2021
2021-12-31 10:20:40+00:00,1476860852082864130,@nerrasigit @maspiyuaja Dari awal pandemi terawan tdk menganggap virus covid itu berbahaya. Beliau sdh merencanakan membuat vaksin anti bodi. Apa yg terjadi? Beliau di depak nggak lama kemudian masuk vaksin sinopac. Jika pak Terawan mau  buka ke public keliatan jelah siapa rezim ini.,Napit61496887,1,Napit,in,negatif,2021
2021-12-31 10:20:11+00:00,1476860731593150464,"Pemerintah akan memulai vaksin Covid-19 booster pada 12 Januari 2022 mendatang. Kelompok masyarakat lanjut usia akan menjadi sasaran awal suntikan ketiga ini.

Â https://t.co/DgMJFyWDQz",KATADATAcoid,2,Katadata.co.id,in,netral,2021
2021-12-31 10:15:13+00:00,1476859479077490688,"Otoritas kesehatan Israel pada Kamis (30/12) waktu akhirnya menyetujui pemberian vaksin Covid-19 dosis keempat untuk warganya yang paling rentan. Namun, keputusan akhir untuk penggunaannya yang lebih luas masih harus menunggu penelitian lanjutan. #video

Â https://t.co/nNyb8wyjLk",KATADATAcoid,0,Katadata.co.id,in,netral,2021
2021-12-31 10:04:12+00:00,1476856709712916481,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/piHuP7gVWb
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",MelencongKini,1,MelencongKini,in,netral,2021
2021-12-31 10:02:37+00:00,1476856308661952512,"'Kemenkes' Mengumumkan Pemberian 35.160 Dosis Vaksin 'Covid-19' Selama 24 Jam Terakhir, Sehingga Total Sampai Hari ini adalah 22.609.701 https://t.co/6xNFIe3Ixt 
#WamNews",wamnews_ind,1,"wamnews Indonesian ""Bahasa""",in,netral,2021
2021-12-31 10:00:48+00:00,1476855853391114243,Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/B3LgE8Edvj,Malaysiapost_bm,0,MP,in,netral,2021
2021-12-31 09:59:55+00:00,1476855629465538560,"Seluruh pelanggan Transjakarta wajib menunjukkan sertifikat vaksin Covid-19 untuk dapat mengakses seluruh layanan Transjakarta, baik melalui aplikasi Jaki, PeduliLindungi, dan/atau sertifikat vaksin yang dikeluarkan oleh lembaga yang berwenang.",PT_Transjakarta,1,Transportasi Jakarta,in,positif,2021
2021-12-31 09:58:25+00:00,1476855250422276133,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/9sxdQvXNXf
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",UwaisAl11991410,0,Uwais Al-Qarni,in,netral,2021
2021-12-31 09:57:16+00:00,1476854964366544896,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/9So9Yqrg56
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",PHKerajaanGagal,0,PH KerajaanGagal,in,netral,2021
2021-12-31 09:54:47+00:00,1476854338676879360,"Bhabinkamtibmas Polsek Terentang Menghimbau Warga Agar Taat Prokes Dan Lakukan Vaksin Covid-19.

https://t.co/Jy6g7BeNh9",PolsekTerentang,2,Polsek Terentang,in,netral,2021
2021-12-31 09:48:53+00:00,1476852854723788800,"Kanzia Maheswari mengakhiri tahun 2021 dengan mempersiapkan diri agar lebih sehat dan jauh dari Covid 19 dengan cara Vaksin tahap 1 di sekolahnya. 

Selamat tinggal 2021, selamat datang 2022. Semoga kita semua bisa menjadi lebih baik. https://t.co/6oy4L3ftye",Dahnilanzar,14,Dahnil A Simanjuntak,in,positif,2021
2021-12-31 09:45:40+00:00,1476852045353160704,"Cara Memunculkan Sertifikat Vaksin Covid-19 di PeduliLindungi, Telpon 119 atau Email di Sini!

https://t.co/3jZV5KcfJo",amnir_n,0,Amnir n basoali,in,netral,2021
2021-12-31 09:43:45+00:00,1476851559745134594,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/fFEWf7cJpj
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",AffendiNizarul,0,Nizarul Affendi,in,netral,2021
2021-12-31 09:41:58+00:00,1476851111331975173,"10 Vaksin Covid-19 Yang Sudah Dapatkan Izin Penggunaan Darurat Dari BPOM

#NataruWaspadaCovid
Antisipasi Lonjakan Omicron https://t.co/zKlfiT9kYk",ResTimur,0,RES MANGGARAI TIMUR,in,netral,2021
2021-12-31 09:41:05+00:00,1476850891261153282,"Pemberian booster atau dosis ketiga vaksin COVID-19 ditargetkan berlangsung 12 Januari 2022. Belum semua boleh menerima, lantas siapa saja yang ditargetkan? https://t.co/UXsPV6APuv",detikcom,9,detikcom,in,netral,2021
2021-12-31 09:40:07+00:00,1476850645957152768,"@priyo_han Ya Allah apa lagiðmaksudnya dicovidin gitu? G usah debat soal covid-dicovidin krn g akan selesai2/g ada ujungnya. Coba jwb pertanyaan sy kamu percaya g ulama MUI yg bilang umat spy waspada, prokes, vaksin?
Kl g percaya tp lebih percaya rabi yahudi y uda emang kita beda aliran ð",CrazyBcauseofY,0,ð¼ð¨ð¼,in,negatif,2021
2021-12-31 09:39:30+00:00,1476850490990338054,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/FRhNyF0h40
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",PHgagal,1,PH Gagal,in,netral,2021
2021-12-31 09:39:11+00:00,1476850412359544834,"Ketua Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional (KCP-PEN) Airlangga Hartarto menargetkan pemberian vaksin virus corona (COVID-19) dosis ketiga atau booster untuk masyarakat Indonesia bisa dimulai pada 12 Januari 2022
https://t.co/QoerrQANHn",urbanasiacom,0,Urbanasia,in,positif,2021
2021-12-31 09:37:52+00:00,1476850082955726850,"Agustus-oktober : vaksin ga putus putus ampuuun lah. Ampe muak liat vial vaksin dateng terus dikasih pusat .
November-desember : akhirnya bisa berleha-leha.. vaksin udh dikit sasaran, covid juga turun, swab ke redzone seuprit cuma sekali sebulan doang.",tiaradwip,0,tiara dwi pratiwi,in,negatif,2021
2021-12-31 09:36:17+00:00,1476849680440979459,"Juni-juli : udahlah covid tinggi2nya, swab terus ke redzone, vaksin juga heboh tiap hari. Saking capeknya berdoa kena covid biar bisa istirahat. Eh beneran dong kena covid, isman 10 hari tapi ttp ye kena teror bos soal vaksin.",tiaradwip,0,tiara dwi pratiwi,in,positif,2021
2021-12-31 09:35:46+00:00,1476849554511257601,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/GY5c2hdwTg
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",ZarithIkhwan3,0,Zarith Ikhwan,in,netral,2021
2021-12-31 09:34:00+00:00,1476849106836361218,"Pemerintah menargetkan Indonesia bisa memulai pemberian vaksin Covid-19 dosis ketiga, pada 12 Januari 2022.

Program booster ini diprioritaskan terlebih dahulu untuk golongan warga lansia dan kelompok rentan.

#StaySafe
#StayFitForLife https://t.co/9DVCaaFJQl",FitRadioBandung,0,94.8 FM FIT Radio Bandung,in,negatif,2021
2021-12-31 09:31:23+00:00,1476848451300122624,Vaksinasi door to door merupakan upaya jemput bola untuk memberikan akses vaksin Covid-19 kepada Masyarakat https://t.co/2AdDhlvHK9 https://t.co/z3Gvb6l61n,kodim1306,0,kodim1306kotapalu,in,netral,2021
2021-12-31 09:31:15+00:00,1476848413929099270,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/sQHHY9gVPV
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",LatipPaiman,0,Latip Paiman,in,netral,2021
2021-12-31 09:30:03+00:00,1476848115818901504,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/qSzwOYlLsv
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",ADardaq,0,Abu Dardaq,in,netral,2021
2021-12-31 09:28:49+00:00,1476847803695452160,"Gak cuma itu, AS juga mendukung tempat pelaksanaan vaksinasi covid-19, melatih tenaga kesehatan, dan mendukung logistik distribusi vaksin ke daerah-daerah terpencil di Indonesia.",nadira_deandra,0,Deandra Nadira,in,negatif,2021
2021-12-31 09:27:33+00:00,1476847483770662912,CEK FAKTA: Tidak Benar Vaksin Covid Bahaya Bagi Anak Karena Mengandung Polisorbat 80 https://t.co/6SHpFXJngZ,merdekadotcom,0,Merdeka.com,in,netral,2021
2021-12-31 09:25:24+00:00,1476846945586978818,FOTO: Menanam Microchip Bukti Vaksin Covid-19 ke Tangan Manusia https://t.co/7G2JWQAk0H,budakbillgates,0,budakbillgatesî¨,in,netral,2021
2021-12-31 09:25:08+00:00,1476846878490710017,"Lansia Akan Menerima Vaksin Booster Januari 2022!

Ketua KPC PEN Airlangga Hartarto, memastikan vaksin booster atau dosis ketiga akan dimulai 12 Januari 2022
Vaksin booster Covid 19 akan menyasar golongan lansia 
#airlanggahartarto
#airlangga2024
#capres2024 https://t.co/NB5iaXYe07",pilipres24,1,Info Pilpres Indonesia,in,netral,2021
2021-12-31 09:25:04+00:00,1476846859356229634,Microchip Bukti Vaksin COVID-19 Ditanam ke Tangan Manusia https://t.co/bkKseOEGLU,budakbillgates,0,budakbillgatesî¨,in,netral,2021
2021-12-31 09:24:53+00:00,1476846811927040002,Microchip Bukti Vaksin Covid-19 Ditanam ke Tangan Manusia https://t.co/xySrfAzLXO,budakbillgates,0,budakbillgatesî¨,in,netral,2021
2021-12-31 09:23:10+00:00,1476846382694682630,"Pasien Omicron cenderung bergejala ringan, bahkan tak bergejala sama sekali. Disebabkan varian virusnya 'membaik', atau bukti konkret vaksin COVID-19 mempan? https://t.co/wW4ICeK29p",detikcom,2,detikcom,in,negatif,2021
2021-12-31 09:22:41+00:00,1476846260170625025,"Israel akan laksanakan suntikan vaksin dos keempat COVID-19
#AWANInews #AWANI745  
https://t.co/AsAVJoMTBm",501Awani,15,ð²ð¾Astro AWANIð²ð¾,in,netral,2021
2021-12-31 09:21:46+00:00,1476846029056053248,"@detikHealth @henrysubiakto Kasus di Ind slm emigran &amp; turis  dr luar, msk mgikuti pro sedure &amp; krntina tdk byk jg turis domstik prg kluar neg kmgkinan lonjakn covid tdk significant. Slm masy sdh 
mndpt vksin lgkp  jk kena, gjl yg tmbl  lbh rgn dr yg blm dpt vaksin ,spt  pnyintas yg  prtm  trjd d wsm atlit",TintinSetiadi04,0,Damayanti,in,netral,2021
2021-12-31 09:15:23+00:00,1476844421761146887,"Kini360: Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/WDDiQu0Yzz
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",AhmadAm93650503,0,Ahmad Ammar,in,netral,2021
2021-12-31 09:15:10+00:00,1476844370305425408,"Israel akan laksana suntikan dos keempat vaksin Covid-19 https://t.co/8KZ6JqSCK2
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",Kini360,0,Kini360,in,netral,2021
2021-12-31 09:11:17+00:00,1476843392650780677,"@KAI121 min, ini harga 35k berlaku di stasiun senen ga? trs ade saya umur 9 tahun sudah vaksin covid 1x, itu perlu tes pcr atau antigen? @KAI121",chxnloeyi,0,rara.,in,positif,2021
